Score;Pair;Time;Strategy;takeprofit;threshold;timeout;stochTimeframe;stoploss;positions;profit;drawdown;long;winning;pips/position;pips/day;positions/day;positivedaysratio;holdtime/positions;hittimeout;hittp;hitsl;
-0,0696999999999982;GBPUSD;744;SSIStochStrategy;0,05;0,19;90;360;0,18;267;-0,0429999999999982;-0,045999999999998;0,531835205992509;0,50936329588015;-0,00016104868913857;-0,00138709677419349;8,61290322580645;0,166666666666667;112;135;106;26;
-0,0330999999999997;GBPUSD;744;SSIStochStrategy;0,22;0,15;90;1140;0,08;139;-0,0191999999999997;-0,0275999999999996;0,424460431654676;0,402877697841727;-0,000138129496402875;-0,000619354838709667;4,48387096774194;0,230769230769231;67;78;9;51;
-0,0540999999999984;GBPUSD;744;SSIStochStrategy;0,08;0,08;120;360;0,22;192;-0,0348999999999984;-0,0364999999999982;0,536458333333333;0,526041666666667;-0,000181770833333325;-0,00112580645161285;6,19354838709677;0,384615384615385;164;110;58;23;
-0,034599999999999;GBPUSD;744;SSIStochStrategy;0,04;0,16;30;1080;0,19;212;-0,013399999999999;-0,0251999999999992;0,452830188679245;0,476415094339623;-6,32075471698065E-05;-0,000432258064516096;6,83870967741936;0,230769230769231;38;146;62;4;
-0,0376000000000004;GBPUSD;744;SSIStochStrategy;0,16;0,14;60;900;0,23;170;-0,0206000000000004;-0,0258000000000005;0,488235294117647;0,423529411764706;-0,000121176470588238;-0,000664516129032271;5,48387096774194;0,230769230769231;57;150;13;6;
-0,0965999999999984;GBPUSD;744;SSIStochStrategy;0,21;0,21;60;240;0,24;301;-0,0664999999999984;-0,0719999999999985;0,518272425249169;0,408637873754153;-0,000220930232558134;-0,00214516129032253;9,70967741935484;0,166666666666667;85;284;7;10;
-0,0567000000000011;GBPUSD;744;SSIStochStrategy;0,03;0,17;60;360;0,13;361;-0,0206000000000011;-0,029000000000001;0,518005540166205;0,606648199445983;-5,70637119113603E-05;-0,000664516129032292;11,6451612903226;0,461538461538462;47;119;203;38;
-0,0522000000000014;GBPUSD;744;SSIStochStrategy;0,23;0,2;60;60;0,15;427;-0,0095000000000014;-0,012699999999999;0,484777517564403;0,48711943793911;-2,22482435597222E-05;-0,000306451612903271;13,7741935483871;0,5;90;384;13;30;
-0,0514999999999993;GBPUSD;744;SSIStochStrategy;0,28;0,11;150;540;0,04;205;-0,0309999999999993;-0,0309999999999993;0,478048780487805;0,273170731707317;-0,000151219512195118;-0,000999999999999976;6,61290322580645;0,307692307692308;95;56;9;139;
-0,0583999999999995;GBPUSD;744;SSIStochStrategy;0,18;0,14;180;300;0,31;138;-0,0445999999999995;-0,0466999999999993;0,514492753623188;0,405797101449275;-0,000323188405797098;-0,00143870967741934;4,45161290322581;0,25;217;107;20;10;
-0,0596000000000006;GBPUSD;744;SSIStochStrategy;0,29;0,19;30;180;0,11;507;-0,00890000000000057;-0,0136000000000005;0,516765285996055;0,439842209072978;-1,75542406311648E-05;-0,000287096774193567;16,3548387096774;0,416666666666667;45;471;4;32;
-0,0392999999999986;GBPUSD;744;SSIStochStrategy;0,13;0,1;150;1140;0,17;102;-0,0290999999999986;-0,0292999999999985;0,470588235294118;0,441176470588235;-0,000285294117647045;-0,000938709677419309;3,29032258064516;0,384615384615385;162;57;23;21;
-0,0525999999999995;GBPUSD;744;SSIStochStrategy;0,26;0,08;90;720;0,12;157;-0,0368999999999995;-0,0390999999999995;0,484076433121019;0,407643312101911;-0,000235031847133755;-0,00119032258064514;5,06451612903226;0,384615384615385;146;114;5;37;
-0,0438000000000005;GBPUSD;744;SSIStochStrategy;0,2;0,14;210;720;0,05;158;-0,0280000000000005;-0,0314000000000008;0,493670886075949;0,265822784810127;-0,000177215189873421;-0,000903225806451628;5,09677419354839;0,384615384615385;105;34;17;106;
-0,0421000000000005;GBPUSD;744;SSIStochStrategy;0,31;0,19;60;660;0,07;205;-0,0216000000000005;-0,0339000000000007;0,482926829268293;0,419512195121951;-0,000105365853658539;-0,000696774193548403;6,61290322580645;0,230769230769231;64;140;1;63;
-0,0249000000000002;GBPUSD;744;SSIStochStrategy;0,28;0,15;180;720;0,2;107;-0,0142000000000002;-0,0278;0,514018691588785;0,448598130841121;-0,000132710280373834;-0,000458064516129039;3,45161290322581;0,416666666666667;153;76;10;21;
-0,0482000000000006;GBPUSD;744;SSIStochStrategy;0,17;0,18;90;300;0,31;210;-0,0272000000000006;-0,0324000000000002;0,528571428571429;0,433333333333333;-0,000129523809523812;-0,000877419354838728;6,7741935483871;0,461538461538462;123;181;22;6;
-0,0354000000000003;GBPUSD;744;SSIStochStrategy;0,04;0,17;210;420;0,3;184;-0,0170000000000003;-0,0240000000000009;0,510869565217391;0,679347826086957;-9,2391304347828E-05;-0,000548387096774205;5,93548387096774;0,461538461538462;161;51;119;13;
-0,0303000000000011;GBPUSD;744;SSIStochStrategy;0,19;0,15;180;960;0,04;161;-0,0142000000000011;-0,0278000000000007;0,515527950310559;0,267080745341615;-8,8198757763982E-05;-0,000458064516129068;5,19354838709677;0,384615384615385;88;32;18;110;
-0,0634999999999991;GBPUSD;744;SSIStochStrategy;0,05;0,15;120;180;0,1;350;-0,0284999999999991;-0,0302999999999996;0,502857142857143;0,56;-8,14285714285688E-05;-0,000919354838709648;11,2903225806452;0,333333333333333;79;83;172;94;
-0,0736999999999999;GBPUSD;744;SSIStochStrategy;0,02;0,1;210;420;0,13;287;-0,0449999999999999;-0,0449999999999999;0,526132404181185;0,731707317073171;-0,000156794425087108;-0,0014516129032258;9,25806451612903;0,230769230769231;79;21;208;57;
-0,0689999999999998;GBPUSD;744;SSIStochStrategy;0,08;0,22;90;180;0,09;325;-0,0364999999999998;-0,0424000000000002;0,507692307692308;0,458461538461538;-0,000112307692307692;-0,0011774193548387;10,4838709677419;0,25;84;143;85;96;
-0,0221000000000001;GBPUSD;744;SSIStochStrategy;0,04;0,18;150;900;0,2;151;-0,00700000000000012;-0,0265000000000002;0,443708609271523;0,635761589403974;-4,63576158940405E-05;-0,000225806451612907;4,87096774193548;0,307692307692308;133;42;90;18;
-0,0504;GBPUSD;744;SSIStochStrategy;0,16;0,08;120;840;0,25;120;-0,0384;-0,0409000000000002;0,508333333333333;0,425;-0,00032;-0,00123870967741935;3,87096774193548;0,384615384615385;150;92;13;14;
-0,0929999999999995;GBPUSD;744;SSIStochStrategy;0,05;0,12;30;540;0,06;359;-0,0570999999999995;-0,0570999999999995;0,50974930362117;0,415041782729805;-0,000159052924791085;-0,00184193548387095;11,5806451612903;0;22;184;81;93;
-0,0473999999999999;GBPUSD;744;SSIStochStrategy;0,3;0,15;60;1140;0,18;144;-0,0329999999999999;-0,0418999999999996;0,451388888888889;0,388888888888889;-0,000229166666666666;-0,00106451612903226;4,64516129032258;0,0769230769230769;58;127;2;14;
-0,0938000000000015;GBPUSD;744;SSIStochStrategy;0,25;0,15;90;180;0,04;368;-0,0570000000000015;-0,0570000000000015;0,5;0,309782608695652;-0,00015489130434783;-0,0018387096774194;11,8709677419355;0,230769230769231;61;144;8;215;
-0,0472999999999983;GBPUSD;744;SSIStochStrategy;0,02;0,2;90;540;0,2;274;-0,0198999999999983;-0,0332999999999992;0,492700729927007;0,704379562043796;-7,2627737226271E-05;-0,000641935483870911;8,83870967741936;0,384615384615385;51;71;188;15;
-0,0721000000000001;GBPUSD;744;SSIStochStrategy;0,07;0,08;30;840;0,16;262;-0,0459000000000001;-0,0459000000000001;0,519083969465649;0,412213740458015;-0,000175190839694657;-0,00148064516129032;8,45161290322581;0,384615384615385;40;218;33;10;
-0,0454000000000005;GBPUSD;744;SSIStochStrategy;0,15;0,15;150;360;0,18;157;-0,0297000000000005;-0,0391000000000006;0,515923566878981;0,43312101910828;-0,000189171974522296;-0,000958064516129049;5,06451612903226;0,384615384615385;173;101;28;28;
-0,0779000000000002;GBPUSD;744;SSIStochStrategy;0,08;0,21;120;480;0,23;176;-0,0603000000000002;-0,0677000000000003;0,511363636363636;0,477272727272727;-0,000342613636363638;-0,00194516129032259;5,67741935483871;0,230769230769231;142;101;54;20;
-0,0234999999999996;GBPUSD;744;SSIStochStrategy;0,26;0,15;150;1080;0,3;98;-0,0136999999999996;-0,0251999999999994;0,469387755102041;0,428571428571429;-0,000139795918367343;-0,000441935483870955;3,16129032258065;0,333333333333333;164;80;9;8;
-0,0538000000000017;GBPUSD;744;SSIStochStrategy;0,13;0,14;30;780;0,06;271;-0,0267000000000017;-0,0274000000000021;0,516605166051661;0,416974169741697;-9,85239852398588E-05;-0,000861290322580701;8,74193548387097;0,307692307692308;26;194;17;60;
-0,0492;GBPUSD;744;SSIStochStrategy;0,09;0,15;90;480;0,15;213;-0,0279;-0,0363999999999998;0,52112676056338;0,464788732394366;-0,000130985915492958;-0,000900000000000001;6,87096774193548;0,307692307692308;83;129;52;31;
-0,0382999999999984;GBPUSD;744;SSIStochStrategy;0,26;0,2;30;1080;0,19;181;-0,0201999999999984;-0,0344999999999989;0,38121546961326;0,453038674033149;-0,000111602209944743;-0,000651612903225756;5,83870967741936;0,25;46;172;1;8;
-0,0299999999999994;GBPUSD;744;SSIStochStrategy;0,05;0,07;150;720;0,16;163;-0,0136999999999994;-0,0209000000000004;0,533742331288344;0,607361963190184;-8,40490797545974E-05;-0,000441935483870948;5,25806451612903;0,384615384615385;132;50;88;25;
-0,0358999999999994;GBPUSD;744;SSIStochStrategy;0,09;0,15;150;960;0,27;122;-0,0236999999999994;-0,0325999999999995;0,5;0,491803278688525;-0,000194262295081962;-0,000764516129032238;3,93548387096774;0,384615384615385;183;70;41;10;
0,0086000000000019;GBPUSD;744;SSIStochStrategy;0,26;0,19;210;1080;0,18;82;0,0168000000000019;-0,0143999999999995;0,451219512195122;0,439024390243902;0,000204878048780511;0,00054193548387103;2,64516129032258;0,5;281;58;8;15;
-0,0661999999999989;GBPUSD;744;SSIStochStrategy;0,09;0,17;120;420;0,29;178;-0,0483999999999989;-0,0542999999999993;0,544943820224719;0,50561797752809;-0,000271910112359544;-0,00156129032258061;5,74193548387097;0,307692307692308;161;112;52;13;
-0,014199999999999;GBPUSD;744;SSIStochStrategy;0,07;0,11;120;1020;0,22;136;-0,000599999999999046;-0,00759999999999916;0,477941176470588;0,573529411764706;-4,41176470587534E-06;-1,93548387096466E-05;4,38709677419355;0,384615384615385;164;68;55;12;
-0,0463999999999998;GBPUSD;744;SSIStochStrategy;0,18;0,21;180;540;0,3;123;-0,0340999999999998;-0,0429999999999995;0,479674796747967;0,382113821138211;-0,000277235772357722;-0,00109999999999999;3,96774193548387;0,307692307692308;227;94;18;10;
-0,0609000000000003;GBPUSD;744;SSIStochStrategy;0,1;0,08;150;120;0,2;235;-0,0374000000000003;-0,0495000000000005;0,476595744680851;0,506382978723404;-0,000159148936170214;-0,00120645161290324;7,58064516129032;0,166666666666667;156;125;73;36;
-0,0298999999999992;GBPUSD;744;SSIStochStrategy;0,09;0,21;60;1020;0,05;182;-0,0116999999999992;-0,0170999999999988;0,43956043956044;0,39010989010989;-6,42857142857096E-05;-0,000377419354838682;5,87096774193548;0,25;37;70;35;76;
-0,0748999999999991;GBPUSD;744;SSIStochStrategy;0,05;0,07;30;840;0,12;288;-0,0460999999999991;-0,0460999999999991;0,541666666666667;0,427083333333333;-0,000160069444444441;-0,00148709677419352;9,29032258064516;0,307692307692308;36;200;62;25;
-0,0204000000000007;GBPUSD;744;SSIStochStrategy;0,23;0,21;90;780;0,18;144;-0,00600000000000067;-0,0231000000000003;0,486111111111111;0,451388888888889;-4,16666666666713E-05;-0,000193548387096796;4,64516129032258;0,384615384615385;145;124;6;13;
-0,0275999999999982;GBPUSD;744;SSIStochStrategy;0,03;0,11;60;660;0,17;253;-0,00229999999999819;-0,00449999999999906;0,509881422924901;0,632411067193676;-9,09090909090195E-06;-7,41935483870385E-05;8,16129032258064;0,307692307692308;54;94;142;16;
-0,0285000000000008;GBPUSD;744;SSIStochStrategy;0,27;0,14;150;780;0,08;135;-0,0150000000000008;-0,016700000000001;0,503703703703704;0,37037037037037;-0,000111111111111117;-0,000483870967741961;4,35483870967742;0,538461538461538;127;72;8;54;
-0,0460999999999995;GBPUSD;744;SSIStochStrategy;0,15;0,18;120;420;0,21;170;-0,0290999999999995;-0,0374999999999999;0,529411764705882;0,464705882352941;-0,000171176470588232;-0,000938709677419337;5,48387096774194;0,230769230769231;157;122;27;20;
-0,0394999999999993;GBPUSD;744;SSIStochStrategy;0,26;0,16;60;600;0,08;208;-0,0186999999999993;-0,0253999999999994;0,514423076923077;0,408653846153846;-8,99038461538427E-05;-0,000603225806451589;6,70967741935484;0,384615384615385;53;151;4;52;
-0,0182999999999984;GBPUSD;744;SSIStochStrategy;0,03;0,17;120;960;0,16;175;-0,000799999999998358;-0,0181999999999991;0,485714285714286;0,714285714285714;-4,57142857141919E-06;-2,58064516128502E-05;5,64516129032258;0,461538461538462;98;34;122;18;
-0,0485999999999989;GBPUSD;744;SSIStochStrategy;0,05;0,07;120;840;0,11;187;-0,0298999999999989;-0,0298999999999989;0,513368983957219;0,53475935828877;-0,000159893048128337;-0,000964516129032223;6,03225806451613;0,230769230769231;104;47;89;50;
-0,0947999999999997;GBPUSD;744;SSIStochStrategy;0,21;0,13;60;240;0,19;312;-0,0635999999999997;-0,0685999999999993;0,525641025641026;0,407051282051282;-0,000203846153846153;-0,0020516129032258;10,0645161290323;0,153846153846154;83;280;8;24;
-0,0608000000000003;GBPUSD;744;SSIStochStrategy;0,28;0,08;180;360;0,29;130;-0,0478000000000003;-0,0512000000000001;0,515384615384615;0,430769230769231;-0,00036769230769231;-0,00154193548387098;4,19354838709677;0,307692307692308;249;113;4;12;
-0,0525999999999989;GBPUSD;744;SSIStochStrategy;0,08;0,07;180;600;0,29;124;-0,0401999999999989;-0,0476999999999992;0,524193548387097;0,491935483870968;-0,000324193548387088;-0,00129677419354835;4;0,307692307692308;205;70;41;12;
-0,0226000000000012;GBPUSD;744;SSIStochStrategy;0,15;0,16;90;660;0,09;170;-0,00560000000000116;-0,0139000000000009;0,523529411764706;0,458823529411765;-3,29411764705951E-05;-0,00018064516129036;5,48387096774194;0,384615384615385;89;103;19;47;
-0,0234999999999975;GBPUSD;744;SSIStochStrategy;0,1;0,16;210;960;0,17;113;-0,0121999999999975;-0,0269999999999986;0,495575221238938;0,504424778761062;-0,00010796460176989;-0,000393548387096695;3,64516129032258;0,384615384615385;204;45;41;26;
-0,061;GBPUSD;744;SSIStochStrategy;0,06;0,14;210;360;0,15;185;-0,0425;-0,0425;0,545945945945946;0,540540540540541;-0,00022972972972973;-0,00137096774193548;5,96774193548387;0,230769230769231;159;48;90;46;
-0,0424999999999997;GBPUSD;744;SSIStochStrategy;0,13;0,19;150;180;0,24;196;-0,0228999999999997;-0,0306;0,551020408163265;0,520408163265306;-0,000116836734693876;-0,000738709677419345;6,32258064516129;0,333333333333333;161;126;47;22;
-0,0572999999999999;GBPUSD;744;SSIStochStrategy;0,2;0,2;180;360;0,25;138;-0,0434999999999999;-0,0515000000000001;0,536231884057971;0,36231884057971;-0,000315217391304347;-0,00140322580645161;4,45161290322581;0,333333333333333;228;97;21;20;
-0,0476000000000008;GBPUSD;744;SSIStochStrategy;0,2;0,21;90;420;0,04;267;-0,0209000000000008;-0,0326000000000006;0,49438202247191;0,299625468164794;-7,82771535580555E-05;-0,000674193548387123;8,61290322580645;0,307692307692308;62;97;15;154;
-0,0488999999999999;GBPUSD;744;SSIStochStrategy;0,29;0,09;90;600;0,3;155;-0,0333999999999999;-0,0333999999999999;0,503225806451613;0,438709677419355;-0,000215483870967741;-0,00107741935483871;5;0,384615384615385;157;145;3;6;
-0,0665000000000006;GBPUSD;744;SSIStochStrategy;0,21;0,07;30;1080;0,23;215;-0,0450000000000006;-0,0461000000000005;0,493023255813954;0,376744186046512;-0,000209302325581398;-0,00145161290322583;6,93548387096774;0,230769230769231;58;205;3;6;
-0,0428000000000023;GBPUSD;744;SSIStochStrategy;0,21;0,17;90;780;0,05;190;-0,0238000000000023;-0,0403000000000022;0,478947368421053;0,336842105263158;-0,000125263157894749;-0,000767741935483944;6,12903225806452;0,307692307692308;70;72;12;105;
-0,0832999999999995;GBPUSD;744;SSIStochStrategy;0,07;0,12;30;120;0,22;626;-0,0206999999999995;-0,0214999999999983;0,528753993610224;0,450479233226837;-3,30670926517564E-05;-0,000667741935483855;20,1935483870968;0,5;36;514;105;7;
-0,0582000000000013;GBPUSD;744;SSIStochStrategy;0,2;0,17;180;540;0,29;119;-0,0463000000000013;-0,053200000000001;0,504201680672269;0,378151260504202;-0,000389075630252112;-0,00149354838709682;3,83870967741936;0,307692307692308;184;92;14;13;
-0,0413999999999985;GBPUSD;744;SSIStochStrategy;0,1;0,1;180;720;0,25;119;-0,0294999999999985;-0,034899999999999;0,521008403361345;0,512605042016807;-0,000247899159663853;-0,000951612903225759;3,83870967741936;0,307692307692308;223;70;35;14;
-0,0401999999999999;GBPUSD;744;SSIStochStrategy;0,1;0,12;150;720;0,22;129;-0,0272999999999999;-0,0330999999999999;0,496124031007752;0,449612403100775;-0,000211627906976743;-0,000880645161290319;4,16129032258065;0,384615384615385;203;79;35;14;
-0,0133999999999998;GBPUSD;744;SSIStochStrategy;0,01;0,18;120;1020;0,2;213;0,00790000000000024;-0,00739999999999963;0,455399061032864;0,849765258215962;3,70892018779354E-05;0,000254838709677427;6,87096774193548;0,5;57;23;180;10;
-0,0299000000000002;GBPUSD;744;SSIStochStrategy;0,12;0,07;150;780;0,25;119;-0,0180000000000002;-0,0316000000000005;0,512605042016807;0,445378151260504;-0,000151260504201683;-0,00058064516129033;3,83870967741936;0,461538461538462;213;75;31;13;
-0,0659000000000006;GBPUSD;744;SSIStochStrategy;0,04;0,21;90;540;0,22;213;-0,0446000000000006;-0,0523000000000002;0,469483568075117;0,516431924882629;-0,000209389671361505;-0,00143870967741938;6,87096774193548;0,0769230769230769;88;103;96;13;
-0,0653000000000012;GBPUSD;744;SSIStochStrategy;0,22;0,14;30;720;0,23;258;-0,0395000000000012;-0,0401000000000016;0,496124031007752;0,426356589147287;-0,000153100775193803;-0,00127419354838714;8,32258064516129;0,230769230769231;30;249;3;6;
-0,0494000000000015;GBPUSD;744;SSIStochStrategy;0,06;0,19;150;360;0,08;266;-0,0228000000000015;-0,0400000000000018;0,507518796992481;0,503759398496241;-8,57142857142913E-05;-0,00073548387096779;8,58064516129032;0,333333333333333;95;53;112;100;
-0,038;GBPUSD;744;SSIStochStrategy;0,1;0,21;180;540;0,11;156;-0,0224;-0,0348999999999999;0,467948717948718;0,435897435897436;-0,000143589743589743;-0,00072258064516129;5,03225806451613;0,230769230769231;158;54;47;54;
-0,0727999999999996;GBPUSD;744;SSIStochStrategy;0,15;0,15;60;300;0,26;267;-0,0460999999999996;-0,0558999999999994;0,524344569288389;0,419475655430712;-0,000172659176029961;-0,00148709677419354;8,61290322580645;0,230769230769231;77;243;16;8;
-0,0383999999999991;GBPUSD;744;SSIStochStrategy;0,01;0,2;30;600;0,22;384;8,88178419700125E-16;-0,0171999999999994;0,455729166666667;0,700520833333333;2,31296463463574E-18;2,86509167645202E-17;12,3870967741935;0,461538461538462;22;115;267;2;
-0,0907999999999981;GBPUSD;744;SSIStochStrategy;0,25;0,22;30;60;0,15;695;-0,0212999999999981;-0,021799999999998;0,530935251798561;0,461870503597122;-3,06474820143858E-05;-0,000687096774193487;22,4193548387097;0,583333333333333;46;667;4;24;
-0,00289999999999867;GBPUSD;744;SSIStochStrategy;0,13;0,18;210;720;0,23;110;0,00810000000000133;-0,0118999999999989;0,490909090909091;0,518181818181818;7,36363636363757E-05;0,000261290322580688;3,54838709677419;0,5;179;54;38;17;
-0,056700000000001;GBPUSD;744;SSIStochStrategy;0,06;0,17;30;420;0,18;355;-0,021200000000001;-0,0313000000000006;0,492957746478873;0,470422535211268;-5,97183098591577E-05;-0,000683870967741968;11,4516129032258;0,384615384615385;36;280;67;8;
-0,0307000000000012;GBPUSD;744;SSIStochStrategy;0,09;0,11;60;1140;0,22;152;-0,0155000000000012;-0,0224000000000013;0,447368421052632;0,486842105263158;-0,000101973684210534;-0,000500000000000038;4,90322580645161;0,307692307692308;68;117;26;8;
0,0067000000000003;GBPUSD;744;SSIStochStrategy;0,17;0,17;210;420;0,16;129;0,0196000000000003;-0,00159999999999982;0,542635658914729;0,472868217054264;0,000151937984496126;0,000632258064516138;4,16129032258065;0,538461538461538;200;63;34;31;
-0,0449999999999991;GBPUSD;744;SSIStochStrategy;0,2;0,15;180;120;0,29;164;-0,0285999999999991;-0,0438999999999992;0,5;0,48780487804878;-0,000174390243902433;-0,00092258064516126;5,29032258064516;0,25;208;129;20;14;
-0,0767999999999995;GBPUSD;744;SSIStochStrategy;0,3;0,11;60;60;0,16;443;-0,0324999999999995;-0,0324999999999995;0,474040632054176;0,471783295711061;-7,33634311512405E-05;-0,00104838709677418;14,2903225806452;0,666666666666667;90;412;4;27;
-0,0662999999999985;GBPUSD;744;SSIStochStrategy;0,22;0,14;120;60;0,26;248;-0,0414999999999985;-0,0444999999999987;0,471774193548387;0,459677419354839;-0,000167338709677413;-0,00133870967741931;8;0,333333333333333;168;213;16;18;
-0,0834000000000017;GBPUSD;744;SSIStochStrategy;0,11;0,14;30;420;0,13;346;-0,0488000000000017;-0,0488000000000017;0,520231213872832;0,401734104046243;-0,000141040462427751;-0,00157419354838715;11,1612903225806;0,307692307692308;38;299;22;24;
-0,0367000000000013;GBPUSD;744;SSIStochStrategy;0,29;0,12;90;960;0,11;146;-0,0221000000000013;-0,026900000000001;0,479452054794521;0,417808219178082;-0,000151369863013708;-0,000712903225806495;4,70967741935484;0,384615384615385;131;103;3;39;
-0,0854000000000008;GBPUSD;744;SSIStochStrategy;0,11;0,16;30;240;0,13;462;-0,0392000000000008;-0,0492000000000006;0,517316017316017;0,415584415584416;-8,48484848484866E-05;-0,00126451612903228;14,9032258064516;0,230769230769231;40;400;31;30;
-0,0455000000000005;GBPUSD;744;SSIStochStrategy;0,09;0,18;180;780;0,3;117;-0,0338000000000005;-0,0499000000000005;0,47008547008547;0,487179487179487;-0,000288888888888893;-0,00109032258064518;3,7741935483871;0,307692307692308;207;66;41;10;
-0,0980000000000028;GBPUSD;744;SSIStochStrategy;0,09;0,19;90;120;0,03;552;-0,0428000000000028;-0,0428000000000028;0,492753623188406;0,282608695652174;-7,75362318840631E-05;-0,00138064516129041;17,8064516129032;0,25;34;95;96;360;
0,0092000000000003;GBPUSD;744;SSIStochStrategy;0,16;0,18;210;720;0,08;124;0,0216000000000003;-0,0112999999999999;0,459677419354839;0,419354838709677;0,000174193548387099;0,000696774193548396;4;0,583333333333333;123;37;32;55;
-0,0982000000000005;GBPUSD;744;SSIStochStrategy;0,04;0,18;60;420;0,02;486;-0,0496000000000005;-0,0496000000000005;0,510288065843621;0,310699588477366;-0,000102057613168725;-0,00160000000000002;15,6774193548387;0,153846153846154;16;36;126;324;
-0,0449000000000036;GBPUSD;744;SSIStochStrategy;0,29;0,17;90;600;0,05;209;-0,0240000000000036;-0,0394000000000032;0,492822966507177;0,325358851674641;-0,000114832535885185;-0,000774193548387212;6,74193548387097;0,384615384615385;71;88;6;114;
-0,0121999999999989;GBPUSD;744;SSIStochStrategy;0,25;0,2;120;780;0,18;127;0,000500000000001055;-0,020999999999999;0,456692913385827;0,496062992125984;3,93700787402406E-06;1,61290322580986E-05;4,09677419354839;0,384615384615385;178;99;9;18;
-0,0745999999999986;GBPUSD;744;SSIStochStrategy;0,26;0,12;30;540;0,25;300;-0,0445999999999986;-0,0445999999999986;0,503333333333333;0,41;-0,000148666666666662;-0,00143870967741931;9,67741935483871;0,153846153846154;31;294;1;4;
-0,0559000000000007;GBPUSD;744;SSIStochStrategy;0,1;0,22;210;900;0,01;296;-0,0263000000000007;-0,0328000000000008;0,472972972972973;0,111486486486486;-8,88513513513536E-05;-0,000848387096774215;9,54838709677419;0,333333333333333;18;4;29;262;
